Annotation Cluster 1	Enrichment Score: 0.7506222270005514
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0042325~regulation of phosphorylation	8	8.88888888888889	0.45971095752724866	90007, 5600, 27102, 2074, 8841, 5329, 1101, 1852	73	1332	14999	1.2340285490970422	1.0	0.9999980447279379	99.99661492170804
GOTERM_MF_ALL	GO:0004871~signal transducer activity	9	10.0	0.47464094478183533	5600, 10497, 5799, 53358, 1240, 116535, 10783, 5329, 400935	71	1602	15016	1.1881626839689825	1.0	0.9996795924225734	99.98161555703568
GOTERM_MF_ALL	GO:0003824~catalytic activity	27	30.0	0.48244827722923234	83752, 2145, 2074, 60625, 8841, 55217, 345275, 353497, 339761, 25897, 23193, 5799, 79786, 9167, 22800, 5329, 728294, 5600, 7280, 55298, 4723, 5648, 1852, 1717, 7511, 27102, 10783	71	5442	15016	1.0493035389847354	1.0	0.999630644047307	99.9849492579363
GOTERM_BP_ALL	GO:0043549~regulation of kinase activity	5	5.555555555555555	0.489441785385897	90007, 5600, 2074, 1101, 1852	73	751	14999	1.3679477591521805	1.0	0.9999979812592983	99.99868604145306
GOTERM_BP_ALL	GO:0032268~regulation of cellular protein metabolic process	12	13.333333333333334	0.5000407065939348	23204, 5600, 327657, 6695, 25897, 27102, 2074, 8841, 5648, 5329, 1101, 1852	73	2212	14999	1.1146424236419035	1.0	0.9999974664682367	99.99907476068886
GOTERM_BP_ALL	GO:0048584~positive regulation of response to stimulus	10	11.11111111111111	0.5324399511239465	5600, 10497, 3916, 2074, 1240, 8841, 10783, 5648, 5329, 1852	73	1844	14999	1.1142394437345853	1.0	0.9999946205456186	99.99969817548678
GOTERM_BP_ALL	GO:0000165~MAPK cascade	5	5.555555555555555	0.555710510401118	5600, 2074, 53358, 8841, 1852	73	816	14999	1.2589813322589307	1.0	0.9999969221956257	99.99987145524616
GOTERM_BP_ALL	GO:0001932~regulation of protein phosphorylation	7	7.777777777777778	0.5577388476280012	5600, 27102, 2074, 8841, 5329, 1101, 1852	73	1245	14999	1.1552291357209659	1.0	0.9999967529047236	99.99988092295706
GOTERM_BP_ALL	GO:0006950~response to stress	17	18.88888888888889	0.5590675352958736	286133, 5600, 80317, 55298, 962, 2074, 26509, 8841, 5648, 1852, 353497, 6909, 27102, 3916, 7009, 10783, 5329	73	3357	14999	1.040487878528203	1.0	0.9999964946071269	99.99988676517347
GOTERM_BP_ALL	GO:0023014~signal transduction by protein phosphorylation	5	5.555555555555555	0.5876364008589738	5600, 2074, 53358, 8841, 1852	73	849	14999	1.2100456621004565	1.0	0.9999948205200457	99.99996305358196
GOTERM_BP_ALL	GO:0001934~positive regulation of protein phosphorylation	5	5.555555555555555	0.5914186945853309	5600, 2074, 8841, 5329, 1852	73	853	14999	1.2043713565337486	1.0	0.9999949260641439	99.99996832893756
GOTERM_BP_ALL	GO:0048585~negative regulation of response to stimulus	7	7.777777777777778	0.5989458046188475	80317, 8841, 7009, 5648, 5329, 1101, 1852	73	1297	14999	1.108913087103009	1.0	0.9999951364176016	99.99997679170316
GOTERM_BP_ALL	GO:0051246~regulation of protein metabolic process	12	13.333333333333334	0.5990085895746274	23204, 5600, 327657, 6695, 25897, 27102, 2074, 8841, 5648, 5329, 1101, 1852	73	2371	14999	1.0398941548274527	1.0	0.9999946210076541	99.99997685237568
GOTERM_BP_ALL	GO:0009966~regulation of signal transduction	13	14.444444444444443	0.6047348460543059	5600, 9922, 2074, 26509, 8841, 1240, 1101, 1852, 10497, 116984, 7009, 10783, 5329	73	2594	14999	1.029705009452794	1.0	0.9999933653177062	99.99998180024033
GOTERM_BP_ALL	GO:0019220~regulation of phosphate metabolic process	8	8.88888888888889	0.6088312744637111	90007, 5600, 27102, 2074, 8841, 5329, 1101, 1852	73	1527	14999	1.0764414062850427	1.0	0.9999929614606817	99.99998470960799
GOTERM_BP_ALL	GO:0051174~regulation of phosphorus metabolic process	8	8.88888888888889	0.6095450492291077	90007, 5600, 27102, 2074, 8841, 5329, 1101, 1852	73	1528	14999	1.0757369289249086	1.0	0.9999924416122054	99.99998516947115
GOTERM_BP_ALL	GO:0043087~regulation of GTPase activity	4	4.444444444444445	0.6101569289648325	5799, 9922, 53358, 116984	73	651	14999	1.2624623866338405	1.0	0.9999918664002924	99.99998555330316
GOTERM_BP_ALL	GO:1902533~positive regulation of intracellular signal transduction	5	5.555555555555555	0.612782608252014	5600, 2074, 8841, 10783, 1852	73	876	14999	1.172749734159004	1.0	0.9999910206372996	99.99998709682441
GOTERM_BP_ALL	GO:0043408~regulation of MAPK cascade	4	4.444444444444445	0.6133086128527264	5600, 2074, 8841, 1852	73	654	14999	1.2566712747685476	1.0	0.9999903419020877	99.99998738677967
GOTERM_BP_ALL	GO:0006468~protein phosphorylation	9	10.0	0.6253825057534997	5600, 27102, 2074, 53358, 8841, 10783, 5329, 1101, 1852	73	1768	14999	1.0459229529535734	1.0	0.9999914028533896	99.99999257858208
GOTERM_BP_ALL	GO:0042327~positive regulation of phosphorylation	5	5.555555555555555	0.6254579753698167	5600, 2074, 8841, 5329, 1852	73	890	14999	1.1543019855317838	1.0	0.9999906432304619	99.99999260354033
GOTERM_CC_ALL	GO:0044451~nucleoplasm part	4	4.444444444444445	0.6321965300895414	2145, 2074, 8841, 10783	80	650	15899	1.223	1.0	0.9955876245687924	99.99976094118703
GOTERM_BP_ALL	GO:0010648~negative regulation of cell communication	6	6.666666666666667	0.63604382535293	90007, 8841, 7009, 5329, 1101, 1852	73	1125	14999	1.0958173515981735	1.0	0.9999897556105841	99.99999542028755
GOTERM_BP_ALL	GO:0023057~negative regulation of signaling	6	6.666666666666667	0.6392212904553993	90007, 8841, 7009, 5329, 1101, 1852	73	1129	14999	1.0919349163400753	1.0	0.9999881552604345	99.99999604482136
GOTERM_BP_ALL	GO:0010646~regulation of cell communication	14	15.555555555555555	0.6397656668154743	90007, 5600, 9922, 2074, 26509, 1240, 8841, 1101, 1852, 10497, 116984, 7009, 10783, 5329	73	2871	14999	1.0019228658812975	1.0	0.9999873895524719	99.99999614342931
GOTERM_BP_ALL	GO:0051338~regulation of transferase activity	5	5.555555555555555	0.6422506793691074	90007, 5600, 2074, 1101, 1852	73	909	14999	1.1301746613017465	1.0	0.9999852474648752	99.99999656491975
GOTERM_BP_ALL	GO:0009967~positive regulation of signal transduction	7	7.777777777777778	0.6540549530741228	5600, 10497, 2074, 8841, 10783, 5329, 1852	73	1371	14999	1.0490592807969386	1.0	0.9999849905126328	99.99999803979594
GOTERM_BP_ALL	GO:0045859~regulation of protein kinase activity	4	4.444444444444445	0.6595313346523268	5600, 2074, 1101, 1852	73	700	14999	1.1740900195694715	1.0	0.9999852817722743	99.99999849881664
GOTERM_BP_ALL	GO:0023051~regulation of signaling	14	15.555555555555555	0.6650402648489211	90007, 5600, 9922, 2074, 26509, 1240, 8841, 1101, 1852, 10497, 116984, 7009, 10783, 5329	73	2919	14999	0.985447258631451	1.0	0.9999845464713772	99.9999988571697
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	19	21.11111111111111	0.6658583572396639	90007, 23204, 327657, 5600, 7593, 347902, 79366, 80317, 163050, 8841, 5648, 1101, 1852, 6909, 6695, 27102, 117581, 7009, 5329	73	3993	14999	0.9776732569668153	1.0	0.9999838198276728	99.99999890295278
GOTERM_MF_ALL	GO:0016772~transferase activity, transferring phosphorus-containing groups	5	5.555555555555555	0.7038198141193613	353497, 5600, 27102, 10783, 5329	71	1013	15016	1.0438941645926894	1.0	0.9995764026835849	99.99999132256316
GOTERM_BP_ALL	GO:0010562~positive regulation of phosphorus metabolic process	5	5.555555555555555	0.7158803454930431	5600, 2074, 8841, 5329, 1852	73	1000	14999	1.0273287671232876	1.0	0.9999922246131396	99.99999992711089
GOTERM_BP_ALL	GO:0045937~positive regulation of phosphate metabolic process	5	5.555555555555555	0.7158803454930431	5600, 2074, 8841, 5329, 1852	73	1000	14999	1.0273287671232876	1.0	0.9999922246131396	99.99999992711089
GOTERM_BP_ALL	GO:0044267~cellular protein metabolic process	21	23.333333333333332	0.7192585368331547	2145, 83752, 23204, 5600, 327657, 55298, 53358, 2074, 8841, 5648, 1852, 1101, 64976, 6695, 25897, 27102, 5799, 79786, 10783, 5329, 728294	73	4542	14999	0.9499737608801866	1.0	0.9999925441655805	99.99999994032285
GOTERM_BP_ALL	GO:0010647~positive regulation of cell communication	7	7.777777777777778	0.7333304266437399	5600, 10497, 2074, 8841, 10783, 5329, 1852	73	1491	14999	0.9646279503505049	1.0	0.9999938683811328	99.99999997474173
GOTERM_BP_ALL	GO:0023056~positive regulation of signaling	7	7.777777777777778	0.7375468718866952	5600, 10497, 2074, 8841, 10783, 5329, 1852	73	1498	14999	0.9601203431058764	1.0	0.9999943132091089	99.9999999806503
GOTERM_BP_ALL	GO:0009968~negative regulation of signal transduction	5	5.555555555555555	0.7397468334469527	8841, 7009, 5329, 1101, 1852	73	1033	14999	0.9945099391319338	1.0	0.9999939535395488	99.99999998319063
GOTERM_BP_ALL	GO:0009893~positive regulation of metabolic process	13	14.444444444444443	0.7471011023450724	2145, 5600, 7593, 25897, 79366, 51043, 80317, 163050, 2074, 8841, 5329, 345275, 1852	73	2869	14999	0.9310055052354645	1.0	0.9999938601808821	99.99999998959109
GOTERM_BP_ALL	GO:0044710~single-organism metabolic process	17	18.88888888888889	0.7517732983753328	83752, 90007, 5600, 55298, 4723, 53358, 2074, 8841, 55217, 1852, 345275, 1717, 339761, 5799, 9167, 5329, 728294	73	3758	14999	0.9294618968119153	1.0	0.9999936380485499	99.99999999237919
GOTERM_BP_ALL	GO:0006796~phosphate-containing compound metabolic process	13	14.444444444444443	0.7525027060267662	90007, 5600, 4723, 53358, 2074, 8841, 1101, 1852, 27102, 5799, 9167, 10783, 5329	73	2881	14999	0.9271276621036264	1.0	0.9999933814342865	99.99999999274507
GOTERM_BP_ALL	GO:0051716~cellular response to stimulus	29	32.22222222222222	0.753120510662163	286133, 4494, 9922, 962, 2074, 53358, 8841, 924, 1101, 353497, 6909, 5799, 22800, 116984, 5329, 5600, 80317, 55298, 26509, 1240, 116535, 1852, 400935, 6695, 27102, 10497, 3916, 7009, 10783	73	6328	14999	0.9416098055175518	1.0	0.9999930914198889	99.999999993042
GOTERM_BP_ALL	GO:0006793~phosphorus metabolic process	13	14.444444444444443	0.7551760517994279	90007, 5600, 4723, 53358, 2074, 8841, 1101, 1852, 27102, 5799, 9167, 10783, 5329	73	2887	14999	0.9252008294148071	1.0	0.9999926924446025	99.99999999394976
GOTERM_BP_ALL	GO:0050896~response to stimulus	35	38.88888888888889	0.7601676588875412	286133, 83752, 4494, 9922, 962, 2074, 53358, 8841, 924, 1101, 8815, 353497, 6909, 3198, 5799, 22800, 116984, 5329, 728294, 5600, 80317, 55298, 26509, 116535, 1240, 5648, 1852, 400935, 6695, 27102, 10497, 909, 3916, 10783, 7009	73	7602	14999	0.9459749236862687	1.0	0.9999934512260484	99.99999999571259
GOTERM_BP_ALL	GO:0010604~positive regulation of macromolecule metabolic process	12	13.333333333333334	0.7666587321777873	2145, 5600, 7593, 25897, 79366, 51043, 80317, 2074, 163050, 8841, 5329, 1852	73	2690	14999	0.9165758517085094	1.0	0.9999924297356261	99.99999999729006
GOTERM_BP_ALL	GO:0031401~positive regulation of protein modification process	5	5.555555555555555	0.7736828472933488	5600, 2074, 8841, 5329, 1852	73	1084	14999	0.9477202648738816	1.0	0.9999924724911575	99.99999999837438
GOTERM_MF_ALL	GO:0016301~kinase activity	4	4.444444444444445	0.7819846718929879	5600, 27102, 10783, 5329	71	874	15016	0.9679311567344571	1.0	0.9997141221471545	99.99999985539347
GOTERM_BP_ALL	GO:0031399~regulation of protein modification process	7	7.777777777777778	0.782490557183916	5600, 27102, 2074, 8841, 5329, 1101, 1852	73	1578	14999	0.911445040540306	1.0	0.9999934249640137	99.9999999991629
GOTERM_BP_ALL	GO:0032270~positive regulation of cellular protein metabolic process	6	6.666666666666667	0.785675809469833	5600, 25897, 2074, 8841, 5329, 1852	73	1346	14999	0.9158948889657839	1.0	0.9999934070345198	99.99999999934587
GOTERM_BP_ALL	GO:0019538~protein metabolic process	22	24.444444444444443	0.8080046900127292	2145, 83752, 23204, 5600, 327657, 55298, 53358, 2074, 8841, 5648, 1852, 1101, 64976, 7511, 6695, 25897, 27102, 5799, 79786, 10783, 5329, 728294	73	4997	14999	0.9045920703106796	1.0	0.9999957029395103	99.99999999989606
GOTERM_BP_ALL	GO:0051247~positive regulation of protein metabolic process	6	6.666666666666667	0.8272142171153478	5600, 25897, 2074, 8841, 5329, 1852	73	1427	14999	0.8639064614912019	1.0	0.9999968456040881	99.99999999998217
GOTERM_BP_ALL	GO:0044700~single organism signaling	25	27.77777777777778	0.8301920172525564	90007, 5600, 9922, 55298, 962, 2074, 53358, 26509, 1240, 116535, 8841, 924, 400935, 1852, 1101, 6909, 6695, 10497, 3916, 5799, 22800, 116984, 10783, 7009, 5329	73	5714	14999	0.8989576191138323	1.0	0.9999966923341282	99.99999999998667
GOTERM_BP_ALL	GO:0007165~signal transduction	23	25.555555555555554	0.8342872290027623	5600, 9922, 55298, 962, 53358, 2074, 26509, 1240, 116535, 8841, 924, 400935, 1852, 1101, 6909, 6695, 10497, 3916, 22800, 116984, 7009, 10783, 5329	73	5298	14999	0.8919804320058745	1.0	0.9999968834676363	99.99999999999113
GOTERM_MF_ALL	GO:0016740~transferase activity	9	10.0	0.8394044138967459	353497, 2145, 5600, 25897, 27102, 79786, 55298, 10783, 5329	71	2241	15016	0.8493693082187906	1.0	0.9998348878357384	99.99999999756668
GOTERM_BP_ALL	GO:0023052~signaling	25	27.77777777777778	0.8452629923273989	90007, 5600, 9922, 55298, 962, 2074, 53358, 26509, 1240, 116535, 8841, 924, 400935, 1852, 1101, 6909, 6695, 10497, 3916, 5799, 22800, 116984, 10783, 7009, 5329	73	5767	14999	0.8906960006270918	1.0	0.9999977128745543	99.99999999999719
GOTERM_BP_ALL	GO:0007154~cell communication	25	27.77777777777778	0.8471829594817868	90007, 5600, 9922, 55298, 962, 2074, 53358, 26509, 1240, 116535, 8841, 924, 400935, 1852, 1101, 6909, 6695, 10497, 3916, 5799, 22800, 116984, 10783, 7009, 5329	73	5774	14999	0.8896161821296221	1.0	0.999997779485587	99.99999999999771
GOTERM_BP_ALL	GO:0065008~regulation of biological quality	14	15.555555555555555	0.849009340769366	286133, 90007, 5600, 347902, 2074, 8841, 924, 94081, 27102, 10497, 3916, 5799, 7009, 5329	73	3361	14999	0.8558525879039588	1.0	0.9999977104821357	99.99999999999812
GOTERM_BP_ALL	GO:0031325~positive regulation of cellular metabolic process	11	12.222222222222221	0.8499752242239196	2145, 5600, 7593, 25897, 79366, 80317, 2074, 163050, 8841, 5329, 1852	73	2676	14999	0.8445901672911931	1.0	0.999997548759885	99.99999999999832
GOTERM_BP_ALL	GO:0043085~positive regulation of catalytic activity	6	6.666666666666667	0.8512015367219323	5600, 9922, 2074, 53358, 116984, 1852	73	1481	14999	0.8324068335907799	1.0	0.9999975492772438	99.99999999999854
GOTERM_BP_ALL	GO:0044093~positive regulation of molecular function	7	7.777777777777778	0.8580669312089814	5600, 9922, 2074, 53358, 116984, 5329, 1852	73	1746	14999	0.8237458613817884	1.0	0.9999977755433186	99.99999999999933
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	18	20.0	0.8820504237773309	2145, 5600, 7593, 347902, 79366, 80317, 163050, 2074, 1240, 8841, 1852, 6909, 25897, 10497, 3916, 22800, 10783, 5329	73	4381	14999	0.8441870718200949	1.0	0.9999990253388854	99.99999999999997
GOTERM_CC_ALL	GO:0005654~nucleoplasm	11	12.222222222222221	0.8906560414344995	8815, 353497, 2145, 5600, 55839, 79366, 51043, 2074, 8841, 10783, 55142	80	2726	15899	0.8019488261188555	1.0	0.9997204538756893	99.99999999996363
GOTERM_BP_ALL	GO:0032879~regulation of localization	9	10.0	0.8917116909847361	90007, 23204, 5600, 10497, 3916, 22800, 1240, 8841, 7009	73	2338	14999	0.7909289053985961	1.0	0.999999251741357	99.99999999999999
GOTERM_BP_ALL	GO:0043412~macromolecule modification	15	16.666666666666664	0.8963787765007407	2145, 5600, 25897, 27102, 79366, 79786, 5799, 55298, 2074, 53358, 8841, 10783, 5329, 1852, 1101	73	3765	14999	0.8185886590623805	1.0	0.9999994007115822	100.0
GOTERM_BP_ALL	GO:0006464~cellular protein modification process	14	15.555555555555555	0.8990158019585717	2145, 5600, 25897, 27102, 79786, 5799, 55298, 2074, 53358, 8841, 10783, 5329, 1852, 1101	73	3547	14999	0.8109728074274613	1.0	0.9999994287489595	100.0
GOTERM_BP_ALL	GO:0036211~protein modification process	14	15.555555555555555	0.8990158019585717	2145, 5600, 25897, 27102, 79786, 5799, 55298, 2074, 53358, 8841, 10783, 5329, 1852, 1101	73	3547	14999	0.8109728074274613	1.0	0.9999994287489595	100.0
GOTERM_BP_ALL	GO:0009605~response to external stimulus	7	7.777777777777778	0.916603288372829	8815, 286133, 5600, 27102, 1240, 5648, 5329	73	1936	14999	0.7429030340767576	1.0	0.9999997378246195	100.0
GOTERM_BP_ALL	GO:0007166~cell surface receptor signaling pathway	9	10.0	0.9169637972822594	6909, 5600, 10497, 53358, 1240, 924, 5329, 400935, 1101	73	2439	14999	0.7581762118991053	1.0	0.999999729310374	100.0

Annotation Cluster 8	Enrichment Score: 0.3232024500157283
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005730~nucleolus	8	8.88888888888889	0.0996515468573678	353497, 90007, 65095, 64976, 10857, 79366, 55299, 2074	80	795	15899	1.999874213836478	0.9999999999924805	0.9860030957315684	74.29519770550984
GOTERM_CC_ALL	GO:0044422~organelle part	42	46.666666666666664	0.22549849870070776	2145, 90007, 83752, 23204, 23676, 10857, 79366, 51043, 2074, 60625, 57222, 8841, 55217, 8815, 353497, 25897, 55839, 23193, 5799, 9167, 5329, 728294, 65095, 7280, 5600, 55298, 4723, 55299, 26509, 116535, 94081, 1717, 64976, 83540, 25914, 909, 3916, 153768, 30832, 10783, 7009, 55142	80	7480	15899	1.1159057486631017	1.0	0.9796956297107653	96.33727756847902
GOTERM_CC_ALL	GO:0044446~intracellular organelle part	41	45.55555555555556	0.23708806229077858	2145, 90007, 83752, 23204, 10857, 79366, 51043, 2074, 60625, 57222, 8841, 55217, 8815, 353497, 25897, 55839, 23193, 5799, 9167, 5329, 728294, 65095, 7280, 5600, 55298, 4723, 55299, 26509, 116535, 94081, 1717, 64976, 83540, 25914, 909, 3916, 153768, 30832, 7009, 10783, 55142	80	7314	15899	1.1140603636860813	1.0	0.9794334176630886	96.98653407757945
GOTERM_BP_ALL	GO:1902589~single-organism organelle organization	10	11.11111111111111	0.26149814289634987	83752, 23204, 83540, 25897, 55839, 25914, 9922, 8841, 10783, 55142	73	1455	14999	1.4121357623687802	1.0	0.9999992375330401	99.37068537416117
GOTERM_BP_ALL	GO:0007067~mitotic nuclear division	4	4.444444444444445	0.28556073130933274	83540, 55839, 10783, 55142	73	388	14999	2.1182036435531706	1.0	0.999998787384517	99.63831332633713
GOTERM_CC_ALL	GO:0044428~nuclear part	21	23.333333333333332	0.32008448645283194	2145, 90007, 65095, 5600, 10857, 79366, 51043, 55299, 2074, 26509, 60625, 116535, 8841, 353497, 8815, 1717, 64976, 55839, 30832, 10783, 55142	80	3590	15899	1.1625313370473538	1.0	0.9833058019216303	99.32118797212797
GOTERM_CC_ALL	GO:0031974~membrane-enclosed lumen	23	25.555555555555554	0.3541168780087173	2145, 83752, 90007, 65095, 5600, 10857, 79366, 51043, 55299, 2074, 8841, 55217, 353497, 8815, 64976, 23193, 55839, 5799, 153768, 10783, 5329, 55142, 728294	80	4050	15899	1.1286327160493828	1.0	0.9807533970566418	99.65074273831345
GOTERM_BP_ALL	GO:0006996~organelle organization	19	21.11111111111111	0.35718948156957986	2145, 83752, 23204, 7280, 79366, 9922, 80317, 4723, 55299, 8841, 8815, 64976, 25897, 83540, 25914, 55839, 10783, 5329, 55142	73	3392	14999	1.1508989726027397	1.0	0.9999996465554629	99.93817132794695
GOTERM_CC_ALL	GO:0070013~intracellular organelle lumen	22	24.444444444444443	0.39439034580622606	2145, 83752, 90007, 65095, 5600, 10857, 79366, 51043, 55299, 2074, 8841, 55217, 353497, 8815, 64976, 23193, 55839, 5799, 10783, 5329, 55142, 728294	80	3935	15899	1.1111118170266836	1.0	0.9830760646869211	99.84819296042188
GOTERM_CC_ALL	GO:0043232~intracellular non-membrane-bounded organelle	20	22.22222222222222	0.3967644672616566	90007, 65095, 7280, 23676, 10857, 79366, 55299, 2074, 8841, 345275, 353497, 8815, 64976, 6695, 25897, 83540, 25914, 55839, 10783, 55142	80	3546	15899	1.1209108855047942	1.0	0.9788060098683298	99.85571682902028
GOTERM_CC_ALL	GO:0043228~non-membrane-bounded organelle	20	22.22222222222222	0.3967644672616566	90007, 65095, 7280, 23676, 10857, 79366, 55299, 2074, 8841, 345275, 353497, 8815, 64976, 6695, 25897, 83540, 25914, 55839, 10783, 55142	80	3546	15899	1.1209108855047942	1.0	0.9788060098683298	99.85571682902028
GOTERM_CC_ALL	GO:0043233~organelle lumen	22	24.444444444444443	0.429440272564059	2145, 83752, 90007, 65095, 5600, 10857, 79366, 51043, 55299, 2074, 8841, 55217, 353497, 8815, 64976, 23193, 55839, 5799, 10783, 5329, 55142, 728294	80	4004	15899	1.0919642857142857	1.0	0.9821720210582772	99.92981892587046
GOTERM_BP_ALL	GO:0000280~nuclear division	4	4.444444444444445	0.4514260117283482	83540, 55839, 10783, 55142	73	515	14999	1.595850512036175	1.0	0.999998931279235	99.99563413216015
GOTERM_BP_ALL	GO:0048285~organelle fission	4	4.444444444444445	0.49005686997711184	83540, 55839, 10783, 55142	73	546	14999	1.5052436148326558	1.0	0.9999976855735415	99.99871225913233
GOTERM_BP_ALL	GO:0022402~cell cycle process	7	7.777777777777778	0.5306765347473793	8815, 83540, 55839, 79366, 8841, 10783, 55142	73	1212	14999	1.186683394366834	1.0	0.9999949495693431	99.99967856791369
GOTERM_BP_ALL	GO:1903047~mitotic cell cycle process	5	5.555555555555555	0.5497727244073363	8815, 83540, 55839, 10783, 55142	73	810	14999	1.2683071199052933	1.0	0.9999966563372367	99.9998395068042
GOTERM_BP_ALL	GO:0051276~chromosome organization	6	6.666666666666667	0.58477705323363	2145, 83540, 55839, 79366, 8841, 10783	73	1063	14999	1.1597314398381422	1.0	0.9999963142381482	99.99995852858945
GOTERM_BP_ALL	GO:0000278~mitotic cell cycle	5	5.555555555555555	0.6173385345738485	8815, 83540, 55839, 10783, 55142	73	881	14999	1.166093946791473	1.0	0.9999898511054087	99.99998941344012
GOTERM_CC_ALL	GO:0005829~cytosol	16	17.77777777777778	0.6493402664512732	90007, 23204, 5600, 58488, 53358, 8841, 1852, 8815, 25897, 83540, 10497, 55839, 3916, 116984, 10783, 55142	80	3210	15899	0.9905919003115264	1.0	0.9956620955314279	99.99987110602058
GOTERM_BP_ALL	GO:0006325~chromatin organization	4	4.444444444444445	0.6508014144984555	2145, 55839, 79366, 8841	73	691	14999	1.1893820748171202	1.0	0.9999857199980317	99.99999770769088
GOTERM_CC_ALL	GO:0031981~nuclear lumen	16	17.77777777777778	0.6686059946725261	90007, 2145, 65095, 5600, 10857, 79366, 51043, 55299, 2074, 8841, 353497, 8815, 64976, 55839, 10783, 55142	80	3248	15899	0.9790024630541873	1.0	0.9949280108440179	99.99993796497104
GOTERM_BP_ALL	GO:0007049~cell cycle	7	7.777777777777778	0.7440803521455122	8815, 83540, 55839, 79366, 8841, 10783, 55142	73	1509	14999	0.9531214539248526	1.0	0.9999940373425794	99.99999998730526
GOTERM_BP_ALL	GO:0022607~cellular component assembly	10	11.11111111111111	0.8205197100751731	286133, 23204, 347902, 55839, 10497, 4723, 55299, 8841, 10783, 55142	73	2363	14999	0.8695122870277509	1.0	0.9999965064194422	99.99999999996632
GOTERM_BP_ALL	GO:0016043~cellular component organization	24	26.666666666666668	0.8485309586297411	286133, 2145, 83752, 23204, 7280, 347902, 79366, 9922, 80317, 4723, 55299, 26509, 8841, 8815, 64976, 6695, 25897, 83540, 10497, 25914, 55839, 10783, 5329, 55142	73	5564	14999	0.8862649320977319	1.0	0.9999977889799174	99.99999999999802
GOTERM_BP_ALL	GO:0043933~macromolecular complex subunit organization	9	10.0	0.8571762776888175	286133, 2145, 64976, 55839, 10497, 79366, 4723, 55299, 8841	73	2227	14999	0.8303510466196308	1.0	0.9999978048714705	99.99999999999926
GOTERM_BP_ALL	GO:0071840~cellular component organization or biogenesis	24	26.666666666666668	0.8821181378064826	286133, 2145, 83752, 23204, 7280, 347902, 79366, 9922, 80317, 4723, 55299, 26509, 8841, 8815, 64976, 6695, 25897, 83540, 10497, 25914, 55839, 10783, 5329, 55142	73	5698	14999	0.8654226188472763	1.0	0.9999989725029714	99.99999999999997
GOTERM_CC_ALL	GO:0005654~nucleoplasm	11	12.222222222222221	0.8906560414344995	8815, 353497, 2145, 5600, 55839, 79366, 51043, 2074, 8841, 10783, 55142	80	2726	15899	0.8019488261188555	1.0	0.9997204538756893	99.99999999996363
GOTERM_BP_ALL	GO:0044085~cellular component biogenesis	10	11.11111111111111	0.9042489678826804	286133, 23204, 347902, 55839, 10497, 4723, 55299, 8841, 10783, 55142	73	2628	14999	0.7818331561060028	1.0	0.9999995663088836	100.0

Annotation Cluster 9	Enrichment Score: 0.29875266616670587
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005634~nucleus	40	44.44444444444444	0.051266399399146956	2145, 90007, 83752, 7593, 4494, 23676, 10857, 79366, 51043, 9922, 163050, 2074, 60625, 8841, 353497, 8815, 6909, 3198, 7768, 55839, 29964, 65095, 7280, 5600, 347902, 80317, 55299, 26509, 116535, 1852, 1717, 64976, 83540, 643641, 30832, 117581, 58491, 10783, 7009, 55142	80	6314	15899	1.2590275578080456	0.9999973502506533	0.9983721949297473	49.39221450654052
GOTERM_BP_ALL	GO:0009892~negative regulation of metabolic process	17	18.88888888888889	0.09050524916749969	90007, 23204, 327657, 7593, 80317, 163050, 8841, 5648, 55217, 1101, 1852, 6909, 6695, 27102, 117581, 7009, 5329	73	2355	14999	1.4831922752523048	1.0	0.9999999999858512	79.52855809356872
GOTERM_BP_ALL	GO:0031324~negative regulation of cellular metabolic process	16	17.77777777777778	0.0947298154189821	90007, 23204, 327657, 7593, 80317, 163050, 8841, 5648, 1101, 1852, 6909, 6695, 27102, 117581, 7009, 5329	73	2189	14999	1.5018054156210692	1.0	0.9999999970913073	81.06168317437809
GOTERM_MF_ALL	GO:1901363~heterocyclic compound binding	31	34.44444444444444	0.1500432373647119	83752, 7593, 10857, 79366, 51043, 163050, 2074, 60625, 8815, 353497, 339761, 6909, 3198, 7768, 23193, 22800, 728294, 65095, 7280, 5600, 80317, 4723, 55299, 1717, 64976, 27102, 643641, 30832, 117581, 58491, 10783	71	5436	15016	1.2060856677963292	1.0	0.9999999129671173	88.6098782210009
GOTERM_BP_ALL	GO:0019222~regulation of metabolic process	33	36.666666666666664	0.1504776163799608	286133, 2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 8841, 55217, 1101, 345275, 6909, 3198, 25897, 7768, 5329, 5600, 80317, 1240, 5648, 1852, 1717, 6695, 27102, 643641, 30832, 117581, 58491, 7009	73	5677	14999	1.1943579113992775	1.0	0.9999999653463986	93.45636884079983
